0010AA58 start
00479BB4 GetOkAndDamagedElementCB
00479BEC RemoveWheelCB
00479C70 CVehicleModelInfo::CVehicleModelInfo
00479D24 CVehicleModelInfo::AddXtraElements
00479D38 CVehicleModelInfo::HideDamagedElementCB
00479DB8 CVehicleModelInfo::SetElementRendererCB
00479F4C CVehicleModelInfo::SetElementRendererCB_RealHeli
0047A148 CVehicleModelInfo::SetElementRendererCB_BigVehicle
0047A2D0 CVehicleModelInfo::SetElementRendererCB_Boat
0047A410 CVehicleModelInfo::SetElementRendererCB_Boat_Far
0047A550 CVehicleModelInfo::SetElementRendererCB_Train
0047A644 CVehicleModelInfo::SetElementRendererCB_Ferry
0047A790 CVehicleModelInfo::HideAllComponentsElementCB
0047A7BC CVehicleModelInfo::SetElementRenderCallbacks
0047A8E0 CVehicleModelInfo::ClearElementFlagCB
0047A8F8 CVehicleModelInfo::SetVehicleComponentFlags
0047AAB4 CVehicleModelInfo::PreprocessTree
0047AEFC CVehicleModelInfo::GetWheelPosn
0047AF3C IsValidCompRule
0047AF9C GetListOfComponentsNotUsedByRules
0047B18C CountCompsInRule
0047B1C8 ChooseComponent
0047B298 CVehicleModelInfo::ChooseComponent
0047B380 CVehicleModelInfo::ChooseSecondComponent
0047B484 CVehicleModelInfo::CreateInstance
0047B5F4 CVehicleModelInfo::FindEditableMaterialList
0047B6C0 CVehicleModelInfo::SetVehicleColour
0047B78C CVehicleModelInfo::ChooseVehicleColour
0047B8E0 CVehicleModelInfo::AvoidSameVehicleColour
0047B9C4 CVehicleModelInfo::LoadVehicleColours
0047BDA4 CVehicleModelInfo::DeleteVehicleColourTextures
0047BDB8 CVehicleModelInfo::LoadEnvironmentMaps
0047BDEC CVehicleModelInfo::ShutdownEnvironmentMaps
0047BE00 CVehicleModelInfo::GetMatFXEffectMaterialCB
0047BE38 CVehicleModelInfo::SetEnvironmentMap
0047BE4C CVehicleModelInfo::SetElementGroup
0047BEC4 CVehicleModelInfo::GetMaximumNumberOfPassengersFromNumberOfDoors
0047BFD8 CVehicleModelInfo::WriteStaticInfo
0047C03C CVehicleModelInfo::RemoveWheels
0047C124 CVehicleModelInfo::DeleteRslObject
0047C22C CVehicleModelInfo::Load
0047C288 CVehicleModelInfo::GetAnimFileIndex
0047C2A0 CVehicleModelInfo::~CVehicleModelInfo
0047C2C8 CVehicleModelInfo::~CVehicleModelInfo
0047C2F8 CWaterCannon::Init
0047C3A8 CWaterCannon::Update_NewInput
0047C424 CWaterCannon::PushPeds
0047C7DC CWaterCannon::Update_OncePerFrame
0047CA28 CWaterCannons::Init
0047CA5C CWaterCannons::UpdateOne
0047CB28 CWaterCannons::Update
0047CB94 CAutomobile::FireTruckControl
0047D46C CWaterCannon::Render
0047DA00 CWaterCannons::Render
0047DA60 CWeaponModelInfo::RcWriteThis
0047DAB8 CWeaponModelInfo::RcWriteEmpty
0047DB10 CWeaponModelInfo::ConvertAnimFileIndex
0047DB48 CWeaponModelInfo::SetAnimFile
0047DB98 CWeaponModelInfo::Init
0047DBB4 CWeaponModelInfo::SetWeaponInfo
0047DBCC CWeaponModelInfo::GetWeaponInfo
0047DBE4 CWeaponModelInfo::GetAnimFileIndex
0047DBFC CWeaponModelInfo::~CWeaponModelInfo
0047DC24 CWeaponModelInfo::~CWeaponModelInfo
0047DC50 CWeather::Init
0047DD54 CWeather::ForceWeather
0047DD78 CWeather::ForceWeatherNow
0047DDBC CWeather::ReleaseWeather
0047DDE4 CWeather::AddStreamAfterRain
0047E04C CWeather::AddSplashesDuringHurricane
0047E27C CWeather::AddRain
0047E684 RenderOneRainStreak
0047EB48 CWeather::StoreWeatherState
0047EC1C CWeather::RestoreWeatherState
0047ECDC CWeather::AddHeatHaze
0047ECF0 CWeather::AddBeastie
0047EE5C CWeather::Update
0047F9A8 CWeather::AddSnow
0047FC14 CWeather::RenderRainStreaks
004801C8 CWindModifiers::RegisterOne
00480278 CWindModifiers::FindWindModifier
00480408 CXtraCompsModelInfo::SetElementGroup
00480420 CXtraCompsModelInfo::Shutdown
00480434 CXtraCompsModelInfo::RcWriteThis
0048048C CXtraCompsModelInfo::RcWriteEmpty
004804E4 CXtraCompsModelInfo::CreateInstance
004804FC CXtraCompsModelInfo::~CXtraCompsModelInfo
00480524 CXtraCompsModelInfo::~CXtraCompsModelInfo
00480550 CCullZones::Init
004805E4 CCullZones::ForceCullZoneCoors
004805F8 CCullZones::FindAttributesForCoors
00480818 CCullZones::FindZoneWithStairsAttributeForPlayer
00480930 CCullZones::AddCullZone
00480A10 CCullZones::MarkSubwayAsInvisible
00480B78 CCullZones::CamCloseInForPlayer
00480BA0 CCullZones::CamStairsForPlayer
00480BC8 CCullZones::Cam1stPersonForPlayer
00480BF0 CCullZones::NoPolice
00480C18 CCullZones::PoliceAbandonCars
00480C40 CCullZones::InRoomForAudio
00480C68 CCullZones::WaterFudge
00480C90 CCullZones::DoINeedToLoadCollision
00480CB8 CCullZones::CamNoRain
00480CE0 CCullZones::PlayerNoRain
00480D08 CCullZones::GetWantedLevelDrop
00480D2C IsPointWithinArbitraryArea
00480E0C CCullZones::UpdateAtBeachForAudio
00480EA0 CCullZones::Update
00481008 CCullZones::Write
00481078 GetFirstElementCallback
00481094 GetFirstObjectCallback
004810B0 GetFirstFrameCallback
004810CC GetFirstTextureCallback
004810E8 sub_4810E8
004811BC sub_4811BC
004812B4 sub_4812B4
004812D0 sub_4812D0
00481318 ObrsPrintfString
0048132C DefinedState
00481410 GetFirstElement
00481444 GetFirstObject
00481478 GetFirstChild
004814AC GetFirstTexture
0048155C RslElementGroupGetBoundingSphere
004816CC IsElementGroupSkinned
004816F4 TAnimAnimationCreateForTree
0048177C GetAnimTreeFromSkinElementGroup
004817B0 GetAnimTreeFromElementGroup
004817E8 SkinGetBonePositions
00481968 SkinSetBonePositions
004819F0 SkinGetBonePositionsToTable
00481B50 UpdateAmbientColour
00481BD4 SetColoursForCharacterSelectMenu
00481C80 SetLightsWithTimeOfDayColour
004820E8 *LightsCreate
0048225C WorldReplaceNormalLightsWithScorched
004822A4 AddAnExtraDirectionalLight
004823D0 RemoveExtraDirectionalLights
00482440 SetAmbientAndDirectionalColours
00482514 SetBrightMarkerColours
00482638 ReSetAmbientAndDirectionalColours
004826A8 DeActivateDirectional
004826D4 ActivateDirectional
00482700 SetFullAmbient
0048273C SetAmbientColours
0048277C SetAmbientColoursForPedsCarsAndObjects
004827B8 SetAmbientColours
004827E8 *AndysTurnOffTheLights
004828C4 ApplyAmbientLight
00482A1C ArbitraryRotationMatrix
00482B24 ClampVectorAngle
00482CD0 ApplyDirectionalLight
00482F20 PSPLightsForElement
004832B8 SetNodeNodeName
00483308 GetNodeNodeName
00483340 CameraSize
004833D0 CameraDestroy
00483408 *CameraCreate
00483430 CTexListStore::Initialise
00483518 CTexListStore::AddTexListSlot
0048361C CTexListStore::GetTexListName
00483668 CTexListStore::FindTexListSlot
00483780 CTexListStore::LoadTexList
00483810 CTexListStore::LoadTexList
00483910 CTexListStore::LoadTexList
0048395C CTexListStore::Create
004839C8 CTexListStore::RemoveTexList
00483A94 CTexListStore::RemoveTexListSlot
00483B1C CTexListStore::RemoveTexListChunk
00483BB4 CTexListStore::SetCurrentTexList
00483C14 CTexListStore::PushCurrentTexList
00483C48 CTexListStore::PopCurrentTexList
00483C70 CTexListStore::AddRef
00483CC4 CTexListStore::AddRefEvenIfNotInMemory
00483D18 CTexListStore::AddRefGu
00483D78 CTexListStore::RemoveRef
00483E04 CTexListStore::RemoveRefGu
00483E78 CTexListStore::RemoveRefWithoutDelete
00483ECC CTexListStore::validateRefs
00483EE0 CTexListStore::GetNumRefs
00483F2C CTexListStore::Load
00483FA8 CTexListStore::Write
0048412C SetAlphaCB
00484144 CVisibilityComponents::RenderVehicleReallyLowDetailCB_BigVehicle
00484188 CVisibilityComponents::RenderVehicleHiDetailCB_Boat_Far
004841CC CVisibilityComponents::RenderVehicleHiDetailCB_Boat
00484228 CVisibilityComponents::Initialise
00484484 CVisibilityComponents::Shutdown
004844D8 CVisibilityComponents::SetElementModelInfo
00484558 CVisibilityComponents::SetElementModelIndex
00484570 CVisibilityComponents::GetElementModelInfo
004845D4 CVisibilityComponents::RenderWheelElementCB
00484634 CVisibilityComponents::SetElementId
0048464C CVisibilityComponents::SetElementFlag
0048466C CVisibilityComponents::ClearElementFlag
0048468C CVisibilityComponents::GetElementId
004846A4 CVisibilityComponents::RenderObjNormalElement
00484750 CVisibilityComponents::RenderAlphaElement
004847A8 CVisibilityComponents::GetDotProductWithCameraVector
004848E4 CVisibilityComponents::RenderTrainHiDetailCB
004849E4 CVisibilityComponents::RenderVehicleLowDetailCB_BigVehicle
00484AD4 CVisibilityComponents::RenderVehicleHiDetailCB_BigVehicle
00484BA8 CVisibilityComponents::SetElementRenderCallback
00484BE4 CVisibilityComponents::SetRslCamera
00484E68 CVisibilityComponents::SetNodeTreeId
00484E80 CVisibilityComponents::GetNodeTreeId
00484E98 CVisibilityComponents::DefaultVisibilityCB
00484EB0 CVisibilityComponents::FrustumSphereCB
00484EC8 CVisibilityComponents::VehicleVisibilityCB_BigVehicle
00484EDC CVisibilityComponents::SetElementGroupModelInfo
00484F5C CVisibilityComponents::GetElementGroupModelInfo
00484F74 CVisibilityComponents::IsElementGroupVisible
00484F88 CVisibilityComponents::SetElementGroupAlpha
00484FA0 CVisibilityComponents::GetElementGroupAlpha
00484FB8 CVisibilityComponents::RenderVehicleReallyLowDetailCB
00485024 CVisibilityComponents::RenderVehicleLoDetailCB_Boat
00485090 CVisibilityComponents::RenderVehicleLoDetailCB_Boat_Far
004850E4 CVisibilityComponents::SetElementGroupDistanceAlpha
00485114 CVisibilityComponents::GetElementGroupDistanceAlpha
00485138 CVisibilityComponents::SetObjectDistanceAlpha
00485170 CVisibilityComponents::GetObjectDistanceAlpha
004851B8 CVisibilityComponents::InitAlphaElementList
0048522C CVisibilityComponents::InitAlphaEntityList
004852A0 CVisibilityComponents::InsertElementIntoSortedList
00485350 CVisibilityComponents::RenderVehicleHiDetailCB
00485494 CVisibilityComponents::RenderVehicleHiDetailAlphaCB
004855E8 CVisibilityComponents::RenderVehicleRotorAlphaCB
004856BC CVisibilityComponents::RenderVehicleTailRotorAlphaCB
004857A8 CVisibilityComponents::RenderTrainHiDetailAlphaCB
004858C0 CVisibilityComponents::RenderVehicleLowDetailAlphaCB_BigVehicle
004859CC CVisibilityComponents::RenderVehicleHiDetailAlphaCB_BigVehicle
00485AE0 CVisibilityComponents::InsertEntityIntoSortedList
00485B90 CVisibilityComponents::RenderAlphaElements
00485BC8 CVisibilityComponents::RenderFadingEntities
00485CD4 CVisibilityComponents::RenderFadingEntities
00485CF4 CVisibilityComponents::RenderFadingUnderwaterEntities
00485D08 CVisibilityComponents::GetDistanceSquaredFromCamera
00485D5C CVisibilityComponents::SetupVehicleVariables
00485E18 CVisibilityComponents::RenderPedCB
00485E6C CVisibilityComponents::MloVisibilityCB
00485EC0 CVisibilityComponents::VehicleVisibilityCB
00485F0C CVisibilityComponents::GetDistanceSquaredFromCamera
00485F64 RsKeyFromScanCode
00485FB0 RsCameraShowPixelData
00485FCC RsCameraBeginUpdate
00485FE4 RslInputDeviceAttach
00486058 RslKeyboardEventHandler
0048608C RslPadEventHandler
004860C0 RslTerminate
004860DC RsInitialize
00486154 RslEventHandler
004862B4 RslInitialize
0048635C SearchForeignTable
004863C0 AsciiToGameCode
00486544 GameToAsciiCode
00486590 sub_486590
00486710 CMessages::GetWideStringLength
00486754 CMessages::WideStringCopy
00486804 CMessages::WideStringCompare
004868A0 CMessages::CutString
00486950 CMessages::PrintString
004869A4 CMessages::ClearMessages
00486B14 CMessages::ClearSmallMessagesOnly
00486B78 CMessages::ClearBigMessagesOnly
00486C9C CMessages::AddToPreviousBriefArray
00486E5C CMessages::Process
004871E8 CMessages::ClearPreviousBriefArray
00487224 CMessages::Init
004873E4 CMessages::ClearHelpMessages
00487428 CMessages::InsertNumberInString
00487710 CMessages::InsertStringInString
0048773C CMessages::HandleButtonIcons
004878BC CMessages::GetTokenPadKeyString
00487C44 CMessages::InsertPlayerControlKeysInString
00487DDC CMessages::Display
00487EC0 CMessages::AddMessage
00488054 CMessages::AddMessageIfFree
00488120 CMessages::AddMessageJumpQ
004881F4 CMessages::AddMessageSoon
00488320 CMessages::AddBigMessage
00488488 CMessages::AddBigMessageQ
004885C4 CMessages::AddMessageWithNumber
004887D0 CMessages::AddMessageJumpQWithNumber
004888D8 CMessages::AddMessageSoonWithNumber
00488A88 CMessages::AddBigMessageWithNumber
00488B60 CMessages::AddBigMessageWithNumberQ
00488CD8 CMessages::AddMessageWithString
00488E7C CMessages::AddMessageJumpQWithString
00488F48 CMessages::AddMessageSoonWithString
0048907C CMessages::AddHelpMessage
0048917C CMessages::ClearThisPrint
0048953C CMessages::ClearThisBigPrint
004898AC CMessages::ClearThisBigPrintNow
0048990C CMessages::ClearAllMessagesDisplayedByGame
0048993C CMessages::DisplayAfterFade
004899BC CPager::Init
004899FC CPager::Display
00489AE8 CPager::AddMessage
00489DD4 CPager::AddMessageWithNumber
0048A1A0 CPager::ClearMessages
0048A1D8 CPager::RestartCurrentMessage
0048A228 CPager::Process
0048A4E4 CKeyArray::Load
0048A5AC CKeyArray::Unload
0048A5DC CKeyArray::Update
0048A628 CKeyArray::BinarySearch
0048A6A0 CKeyArray::Search
0048A774 CData::Load
0048A810 CData::Unload
0048A840 CMissionTextOffsets::Load
0048A950 CText::GetUpperCase
0048AA44 CText::UpperCase
0048AA84 UnicodeToAscii
0048AB28 UnicodeToAnsi
0048ABC8 UnicodeToAsciiForSaveLoad
0048AC74 AsciiNToUnicode
0048AE90 TextCopy
0048AED0 CText::ReadChunkHeader
0048AF28 CText::IsLoaded
0048AF48 CText::GetNameOfLoadedMissionText
0048AF68 CText::LoadMissionText
0048B368 CText::Unload
0048B3C8 CText::Load
0048B6B4 ConvertGameTextToUnicode
0048BA58 ConvertUnicodeToGameText
0048BADC CText::Get
0048BB48 CText::Exists
0048BBBC CText::GetUTF8
0048BC98 CText::CText
0048BD54 CText::~CText
0048BD88 GetCurrentElementObjectCB
0048BDA8 CAutomobile::IsComponentPresent
0048BDCC CAutomobile::IsOpenTopCar
0048BE24 CAutomobile::RemoveRefsToVehicle
0048BE78 SetVehicleElementVisibilityCB
0048BEA8 CAutomobile::~CAutomobile
0048BED4 CAutomobile::~CAutomobile
0048BEF4 CAutomobile::GetComponentWorldPosition
0048BF38 CAutomobile::IsDoorReady
0048BFB0 CAutomobile::IsDoorClosed
0048BFD0 CAutomobile::IsDoorMissing
0048BFF4 CAutomobile::ProcessOpenDoor
0048C7FC CAutomobile::IsDoorFullyOpen
0048C850 CAutomobile::ProcessEntityCollision
0048CD28 CAutomobile::PlayCarHorn
0048CE20 CAutomobile::BurstTyre
0048CFE0 CAutomobile::IsRoomForPedToLeaveCar
0048D444 CAutomobile::ProcessControlInputs
0048D8DC CAutomobile::SetComponentRotation
0048D954 CAutomobile::SetUpWheelColModel
0048DF28 CAutomobile::SetupModelNodes
0048DF5C CAutomobile::SetupSuspensionLines
0048E37C CAutomobile::HydraulicControl
0048F264 CAutomobile::dmgDrawCarCollidingParticles
0048F5B0 CAutomobile::TellHeliToGoToCoors
0048F65C CAutomobile::SetHeliOrientation
0048F678 CAutomobile::ClearHeliOrientation
0048F69C CAutomobile::TellPlaneToGoToCoors
0048F718 CAutomobile::HideAllComps
0048F72C CAutomobile::ShowAllComps
0048F740 CAutomobile::OpenDoor
0048FB84 CAutomobile::SetComponentVisibility
0048FBC8 DisableMatFx
0048FBE4 CAutomobile::SpawnFlyingComponent
00490220 CAutomobile::SetBumperDamage
004902A0 CAutomobile::SetPanelDamage
00490378 CAutomobile::SetDoorDamage
004904C8 CAutomobile::BlowUpCar
0049081C CAutomobile::Linkup
00490830 CAutomobile::ReduceHornCounter
00490854 CAutomobile::ProcessBuoyancy
004915BC CAutomobile::ProcessSwingingDoor
00491A14 CAutomobile::RemoveBonnetInPedCollision
00491ABC CAutomobile::ResetSuspension
00491B18 CAutomobile::Teleport
00491BA8 CAutomobile::AddDamagedVehicleParticles
00492604 CAutomobile::AddWheelDirtAndWater
00492B98 CAutomobile::GetAllWheelsOffGround
00492BB8 CAutomobile::DebugCode
00492CA8 CAutomobile::Fix
00492DCC CAutomobile::SetupDamageAfterLoad
00492F5C CAutomobile::SetTaxiLight
00492F7C CAutomobile::SetAllTaxiLights
00492FA0 CAutomobile::PlayHornIfNecessary
00492FD8 CAutomobile::ScanForCrimes
004930AC CAutomobile::RcbanditCheck1CarWheels
00493538 CAutomobile::RcbanditCheckHitWheels
004936DC CPed::MakeTyresMuddySectorList
00493D78 CPed::DeadPedMakesTyresBloody
00493EF0 CAutomobile::SetBusDoorTimer
00493F48 CAutomobile::ProcessAutoBusDoors
00494158 CAutomobile::TankControl
00494AF4 CAutomobile::BlowUpCarsInPath
00494C04 CAutomobile::PlaceOnRoadProperly
00494E78 CAutomobile::KnockPedOutCar
00495170 CAutomobile::VehicleDamage
004962A4 CAutomobile::PopBoot
004963B4 CAutomobile::PopBootUsingPhysics
004963F4 CAutomobile::CloseBoot
004964F4 CAutomobile::CloseBonnet
004965F4 CAutomobile::CloseAllDoors
00496748 CAutomobile::DoHoverSuspensionRatios
0049694C CAutomobile::ProcessCarWheelPair
004975E4 CAutomobile::SetModelIndex
00497604 CAutomobile::CAutomobile
00497FCC CAutomobile::ProcessControl
0049D808 CAutomobile::PreRender
004A502C CAutomobile::Render
004A5360 CVehicle::FlagToDestroyWhenNextProcessed
004A5374 CAutomobile::GetHeightAboveRoad
004A5398 CBike::IsComponentPresent
004A53BC CBike::RemoveRefsToVehicle
004A5410 SetBikeElementVisibilityCB
004A5440 CBike::~CBike
004A548C CBike::~CBike
004A54AC CBike::GetComponentWorldPosition
004A54F0 CBike::ProcessEntityCollision
004A59F4 CBike::SetUpWheelColModel
004A5BFC CBike::PlayCarHorn
004A5CB4 CBike::BlowUpCar
004A5E4C CBike::IsRoomForPedToLeaveCar
004A624C CBike::ProcessControlInputs
004A6644 CBike::SetComponentRotation
004A66BC GetBikeElementObjectCB
004A66DC CBike::SetupModelNodes
004A6710 CBike::SetupSuspensionLines
004A6B90 CBike::dmgDrawCarCollidingParticles
004A6BA4 CBike::SetRemoveAnimFlags
004A6BF4 CBike::KnockOffRider
004A7988 CBike::BurstTyre
004A7C88 CBike::VehicleDamage
004A8528 CBike::SetComponentVisibility
004A855C CBike::ReduceHornCounter
004A8580 CBike::ProcessBuoyancy
004A89D0 CBike::ResetSuspension
004A8A1C CBike::Teleport
004A8AAC CBike::AddWheelDirtAndWater
004A8FC8 CBike::GetAllWheelsOffGround
004A8FE8 CBike::DebugCode
004A8FFC CBike::Fix
004A9034 CBike::SetupDamageAfterLoad
004A9048 CBike::PlayHornIfNecessary
004A906C CBike::PlaceOnRoadProperly
004A92E0 CBike::CalculateLeanMatrix
004A96B0 CBike::AddDamagedVehicleParticles
004A9C18 CBike::GetCorrectedWorldDoorPosition
004A9DC0 CBike::SetModelIndex
004A9DE0 CBike::CBike
004AA8C0 CBike::ProcessControl
004AF864 CBike::PreRender
004B274C CBike::Render
004B27D0 CVehicle::OpenDoor
004B27E4 CVehicle::ProcessOpenDoor
004B27F8 CVehicle::IsOpenTopCar
004B2810 CBike::GetHeightAboveRoad
004B282C CBike::IsDoorReady
004B2844 CBike::IsDoorFullyOpen
004B285C CBike::IsDoorClosed
004B2874 CBike::IsDoorMissing
004B2890 GetBoatElementObjectCB
004B28B0 CBoat::IsComponentPresent
004B28C8 CBoat::~CBoat
004B28F4 CBoat::~CBoat
004B2914 CBoat::GetComponentWorldPosition
004B2950 CBoat::ProcessControlInputs
004B2AE0 CBoat::Teleport
004B2B68 CBoat::BlowUpCar
004B2F3C CBoat::SetupModelNodes
004B2F70 CBoat::DebugCode
004B3034 CBoat::DisplayHandlingData
004B30AC CBoat::ModifyHandlingValue
004B30EC CBoat::ApplyWaterResistance
004B32F0 CBoat::PruneWakeTrail
004B3390 CBoat::AddWakePoint
004B3544 CBoat::FillBoatList
004B37A4 CBoat::IsSectorAffectedByWake
004B3904 CBoat::IsVertexAffectedByWake
004B3B14 CBoat::CheckForSkippingCalculations
004B3C84 CBoat::SetModelIndex
004B3CA4 CBoat::CBoat
004B4014 CBoat::PreRender
004B40F0 CBoat::Render
004B4198 CBoat::RenderWaterOutPolys
004B4494 CBoat::ProcessControl
004B6910 CVehicle::SetComponentRotation
004B6924 CVehicle::IsDoorReady
004B693C CVehicle::IsDoorFullyOpen
004B6954 CVehicle::IsDoorClosed
004B696C CVehicle::IsDoorMissing
004B6984 CVehicle::RemoveRefsToVehicle
004B6998 CVehicle::SetUpWheelColModel
004B69B0 CVehicle::BurstTyre
004B69C4 CVehicle::IsRoomForPedToLeaveCar
004B69DC CVehicle::PlayCarHorn
004B69F0 CVehicle::GetHeightAboveRoad
004B6A20 CCarGenerator::SwitchOff
004B6A54 CCarGenerator::CalcNextGen
004B6A7C CCarGenerator::SwitchOn
004B6AB4 CCarGenerator::Setup
004B6B58 CCarGenerator::CheckForBlockage
004B6CA4 CCarGenerator::DoInternalProcessing
004B71CC CCarGenerator::CheckIfWithinRangeOfAnyPlayers
004B740C CCarGenerator::Process
004B7548 CTheCarGenerators::Process
004B7610 CTheCarGenerators::CreateCarGenerator
